word,pinyin,start,file
神通广大,"['shen', 'tong', 'guang', 'da']",0:07:12.240000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-38.srt
大难不死,"['da', 'nan', 'bu', 'si']",0:41:54.633000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部37.srt
四脚朝天,"['si', 'jiao', 'chao', 'tian']",0:21:31.466000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部37.srt
天外有天,"['tian', 'wai', 'you', 'tian']",0:32:19.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-39.srt
天下第一,"['tian', 'xia', 'di', 'yi']",0:32:07.960000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
一箭双雕,"['yi', 'jian', 'shuang', 'diao']",0:11:10.480000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-39.srt
调兵遣将,"['diao', 'bing', 'qian', 'jiang']",0:34:59.600000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部12.srt
将功补过,"['jiang', 'gong', 'bu', 'guo']",0:27:51.360000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-10.srt
国难当头,"['guo', 'nan', 'dang', 'tou']",0:39:48.920000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-44.srt
投其所好,"['tou', 'qi', 'suo', 'hao']",0:09:30.360000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-45.srt
好事之徒,"['hao', 'shi', 'zhi', 'tu']",0:11:17.880000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
突如其来,"['tu', 'ru', 'qi', 'lai']",0:24:21,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部09.srt
来龙去脉,"['lai', 'long', 'qu', 'mai']",0:25:59.880000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部02.srt
卖主求荣,"['mai', 'zhu', 'qiu', 'rong']",0:40:54.766000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部35.srt
荣华富贵,"['rong', 'hua', 'fu', 'gui']",0:26:14.040000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部13.srt
诡谲多变,"['gui', 'jue', 'duo', 'bian']",0:13:37.080000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-22.srt
遍体鳞伤,"['bian', 'ti', 'lin', 'shang']",0:05:30.520000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.02.1080P.PPTV原画.x264.srt
伤天害理,"['shang', 'tian', 'hai', 'li']",0:42:57.320000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-39.srt
力所能及,"['li', 'suo', 'neng', 'ji']",0:04:20.920000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-03.srt
吉人天相,"['ji', 'ren', 'tian', 'xiang']",0:41:54.320000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-20.srt
想方设法,"['xiang', 'fang', 'she', 'fa']",0:36:46.840000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-46.srt
